prior	after smooth	after rf
-0.490381133	0.568573689	0.321184547
-0.852263545	1.479909652	0.884810502
-0.230721772	0.277213968	0.490583702
-3.023928497	-0.433539086	0.226050413
-2.266186608	0.598229013	0.114670722
-2.883444765	0.369848873	0.331944416
-1.050553869	0.74868581	1.049458566
0.190273058	0.125498156	0.419041207
-0.977091766	0.030140055	0.248657754
-4.325887911	0.546891134	0.910789372
-2.755992099	0.986612571	1.882610659
-5.290851017	-0.012203007	0.195248105
-0.020253398	0.606272385	-0.682746731
-2.737922933	-0.313524994	0.092116505
0.166798167	2.631169297	0.700544476
-3.086373973	0.833908077	-1.020611899
-0.673404978	-0.280669151	1.174583568
-1.182531011	-1.573285945	0.899220843
-0.085421046	-0.103631068	0.590758047
-3.853772279	1.144222644	0.571955528
-0.506204168	-0.189391899	1.658769266
-3.251722656	1.594077699	2.24129459
-1.907225971	0.477462394	0.626781837
-1.733422611	-0.745710978	1.188991185
-2.266186608	1.589641915	-0.010142762
-2.086525831	1.105846177	0.468861726
-8.640253911	2.603716694	1.387357746
-0.688180823	1.298333806	1.488579459
-5.384704625	1.059497095	1.353631276
-4.462489005	-0.324568378	0.350467374
-4.960024786	-0.011435652	0.877361718
-1.315235579	1.964579582	1.061661573
-5.24921656	1.027828674	0.917074152
-3.055444077	3.464269616	-7.889005707
-2.322400114	-0.339161975	-0.178070526
-1.176326099	0.076292323	0.109940344
-2.619066848	0	0.629551496
-2.659823513	0.463689178	0.493912466
-3.787085884	-7.986041448	0.293616881
0.889750013	-0.286461282	-0.559261751
-1.496210452	1.429224474	0.55383093
-2.830265627	-0.275967779	-4.514727269
-4.267786297	-0.958771257	0.719943014
-0.466125457	3.557945738	-0.550570922
-3.743872368	-1.218903816	-2.912169255
-4.192845421	-0.309114938	0.984305336
-2.033504246	-4.638563832	0.104662293
-3.052297607	1.079914522	-1.411102035
0.187131141	-1.070890695	0.935525134
-3.662594708	-1.690152511	0.133890776
-1.37440416	1.272808625	1.087578606
-1.296547601	-0.845349293	0.034543162
-5.814425481	-0.839664021	0.453709556
-1.771513175	0.812429722	1.375068202
0.045374897	0.784217399	0.215454305
-0.823819002	1.035789149	0.293964787
-4.469639201	0.356946012	-0.184752654
-0.057602641	0.486117381	1.658858243
-3.696118388	2.0683799	-0.301190855
-2.207807572	0.418938927	0.097357092
-2.404699787	-0.205091712	0.444571779
-3.77993931	-0.064663429	0.825548557
-2.207807572	0.754026474	0.141692732
-3.372723725	-0.056035508	1.541079986
-4.189140313	0.292071275	-0.5459152
-4.088581873	-0.633926425	0.80562181
-2.857121188	1.717140999	-1.697642476
-1.710952338	0.200731371	-0.083787785
-1.817142409	2.014411696	1.894401973
-4.213504166	-1.588116947	-0.504023105
-1.574406704	0.780446129	0.017271581
-4.826206905	-2.263523301	0.85081365
-2.029448409	0.143636203	0.020910433
-2.829396375	1.701558658	0.25271287
-3.474932179	-1.238456773	0.721576133
-1.518118974	-0.0921151	0.317772685
-1.972462171	0.280014619	1.31678189
-5.459619033	0.345022143	0.187017152
-4.130195229	-0.166682957	0.724474144
-2.342453354	0.344633377	1.038953159
-0.144845093	0.025277373	1.127996278
-3.014214497	0.504880103	0.097263558
-1.987662476	0.206363754	-0.230018026
-4.184577177	-0.114284848	-0.542123509
-4.264352599	1.720431298	1.097586388
-1.944626861	0.540542362	1.808209959
-0.968095126	0.034498769	-0.021822026
-3.419015813	0.260901682	0.607073552
-2.583383799	2.1077294	0.921066361
-4.378457475	-0.021822026	0.218517125
-1.988098923	1.105741112	-0.267847213
-4.750736976	0.083733305	0.428110115
-5.943111125	0.977576612	0.303377742
-3.43644313	-0.495517345	0.687119651
-4.696847019	0.205822171	2.524443049
-2.43917296	-0.329989825	0.029327949
-3.431948432	0.374792537	0.235151486
-2.692802896	1.12772251	2.219384785
-1.624721794	0.439919241	0.633263709
-2.226145774	0.773862162	-1.220501677
-0.710423198	1.11741647	-0.647800069
-3.414190716	-0.269972721	-0.110833655
-0.912051024	-0.707413572	0.845993038
-3.234213528	0.463486195	-0.687733066
-0.30173492	0.959373548	-0.249361371
-2.217928947	0.006549839	0.880749201
1.08182899	0.039897819	0.452384575
-2.032328198	1.73157003	1.647918244
-4.385216489	0.878158294	0.679787522
-0.724370404	0.727652212	-1.187652264
0.254014343	0.018752759	0.210955499
-2.686038946	-0.689131561	-0.694708629
-1.293821899	0.039554156	0.161314911
-3.797215381	1.48465957	1.010810739
-2.002581034	0.645259645	0.468639083
-6.183412701	2.910194638	2.042466693
-2.254457299	0.519896482	0.070760429
-3.288684082	0.775007125	0.836046772
-4.969148984	-0.053070322	1.046643004
-3.811640677	1.045058465	0.779608087
-1.401650069	1.734975791	0.102080412
-4.55702943	1.217590159	3.025291687
-3.153935693	0.436161759	0.148480599
-2.865786657	3.772040901	0.072454403
-2.79904407	0.566082284	1.127817212
-2.329094414	0.320869499	0.474896381
-3.310536547	1.338709861	-0.734520033
-3.051885337	0.53011689	0.210246059
-4.04316659	-0.086414122	0.119516671
-1.265989066	1.099748614	0.828654221
0.53275399	-0.01707381	-1.277766025
-3.610511098	0.517908888	-0.014268717
-4.260150347	0.278239983	-1.667666042
-0.70402462	-1.119552028	0.113674631
-4.829385818	-2.535818679	0.288954919
-1.977559721	-0.512238265	0.241560767
-2.146142598	0.22273785	0.406275382
-1.091140229	1.15788484	-0.468830188
-3.379394567	-1.129880754	-1.394470084
-4.206362884	-0.364995525	0.852838042
-6.258619876	1.204006648	1.161720241
-2.327170055	0.670523092	0.524866347
-0.386514418	1.575623481	0.778949776
-3.970403494	0.207759596	1.658307581
-3.554956537	1.112785394	0.389535097
-3.894724688	0.724260841	0.321872202
-4.053575544	1.522728107	-0.289153486
-5.62926227	3.462900935	0.826463221
-3.904997719	-0.242263732	2.692802896
-1.265989066	0.190264914	-0.162959719
-3.474226152	4.363253506	0.098235993
-1.829944737	0.066390997	0.228254554
-2.918331312	0.409316639	0.395511944
-1.244656546	-0.354395228	-0.322425179
-0.137193733	0.812402913	0.577662474
-4.494987923	0.141061016	0.542142894
-0.428666765	0.861909089	-0.233903404
-2.611607153	1.119038538	-2.368550379
-4.838327543	0.498993929	0.895065406
-5.055147577	-2.318355934	0.124236777
-3.912884663	0.487313388	0.553752231
-3.242627791	-0.814441095	0.133954884
0.245324303	0.603589931	-0.274836654
-2.389209549	-0.710991307	0.698742679
-4.103090258	-0.141034599	-0.657605585
-3.284044212	0.941783611	0.646274138
-4.129674019	-2.020354509	0.597590333
-2.513024336	1.531581177	0.325482047
-2.846064384	0.363241183	0.776863332
0.703974086	0.586963406	3.894724688
-3.994104717	1.58031076	1.403269364
-4.422051579	0.260830737	0.094292163
-4.189584922	0.820341814	-0.05276682
-5.242387999	0.791502305	-0.144498681
-2.801698708	0.498158124	-0.168523746
-4.023004716	0.006128136	0.360982539
0.058792031	0.93629846	-0.20088541
-4.558810094	0.889057754	0.764034008
-4.976620494	0.93717587	0.617918156
-4.390015415	-0.389129056	-0.309427924
-3.381114067	-0.918714266	-0.954220131
-2.995949656	0.06691702	0.345150942
-1.233401087	0.082908097	0.663264775
-5.243254647	1.330236758	2.128378812
-3.413352032	0.302332966	1.177972381
-2.888101517	0.767466854	0.219663512
-1.897690248	0.285562565	0.526809634
-2.653231799	0.491214389	1.055961129
-2.198672598	2.154587355	0.043716569
-2.720678397	-0.027819635	0.508838812
0.705345954	1.144887327	0.523050775
-4.352226218	1.23771421	0.844334323
-2.198672598	2.102340126	0.230372114
-3.124456369	0	0.215570779
-4.248228304	0.219900654	-3.065680655
-4.705356813	1.989130373	-0.411105123
2.011148877	-0.309744937	-0.556275836
1.262626148	-0.077082211	0.934736293
-3.737312064	-0.564967646	1.010593149
-3.39719549	0.407449153	-0.087549707
-1.69972413	0.795742637	0.255865304
-0.786116597	-1.264606872	0.142271011
-3.633382872	-0.195981935	0.768853426
-0.784048256	0.056908404	0.134641614
-3.264565341	0.49896598	-0.217419224
-3.716325494	0.270304981	0.619344394
-1.105706363	-0.309672197	4.597344162
-0.179639924	5.611278971	-0.051607426
-0.428666765	0.077411138	0.45676649
-5.028923189	-0.441282881	0.216412562
-2.475882418	-0.087917603	0.263700019
0.049910256	0.380900027	0.227760492
-5.541254879	0.023106137	2.09746428
-5.6434139	2.356410487	-0.635237178
-1.448070893	-0.825808331	1.027976869
-4.189584922	1.536876309	0.460439721
-1.527270571	0.999491102	-0.191230677
-2.810168229	-0.584940896	0.73071164
-0.843834898	1.573430173	1.296594309
-4.099253141	0.143102382	1.528476443
-3.284781766	0.813019384	-0.079041567
-4.905776325	0	-0.82288549
-4.175383949	-0.417078947	-0.666624702
-4.064025391	-0.210513064	0.553964559
-1.387389775	0.192191786	2.520467915
-3.561688181	1.559695492	-0.209534418
-0.415834959	0.4679602	-1.3689567
-0.861793179	-1.801788598	-0.83352213
-0.415834959	0.522612052	0.087102009
-4.074457945	1.035744109	-0.020714882
-3.022495764	1.285613835	0.028998808
-1.996922006	1.155449881	1.112655441
-4.473897435	1.322008006	0.646940088
-4.079842506	-0.269501071	0.723397613
-0.471913079	-1.115453667	-1.731450468
-4.237276971	1.660925889	2.131276584
-0.18901589	-0.178076777	0.192916508
-3.264562143	0.431936271	0.697160296
-2.24931466	1.396820579	0.622808862
-1.114464005	-0.058388331	0.737410659
-4.198946889	1.172749481	0.899715638
-2.99574568	1.723824921	-1.136480961
-2.786538139	-0.203474757	1.480724292
-4.473897435	1.562419426	2.428404057
-2.350911079	1.27491213	0.940298226
-1.187295257	-0.533158788	-0.016798113
-5.428662374	0.425552197	0.213170291
-1.74712528	-0.159877718	0.920935486
-2.620985168	0.985000564	0.132135662
-0.793409124	1.708325344	-1.254530038
-3.475572899	0.122122393	0.937518817
-3.297268372	1.686021743	2.651863398
-5.466974732	0.818427445	1.490543839
-1.148054983	0.267587061	-0.100345148
-2.404699787	-0.999498669	-1.102304246
-3.365821316	-0.632420864	2.714591938
-3.065909712	1.502572296	4.566266914
-4.250371464	3.169934582	0.077589236
-2.483449367	-0.867173814	0.133327184
-0.126415996	0.875515173	0.352760373
1.84581709	0.27996855	0.164976216
6.149551831	-0.20622027	0.981335876
-3.569260229	0.629993402	-0.931622893
-1.096292164	-1.13623166	-0.092300958
-3.633382872	0.830708624	0.163108519
-1.322511532	0.658058508	1.179094115
-4.250697098	1.785170529	0.57772651
-2.76335162	0.242858355	-0.918931197
-4.121171613	1.352725486	0.906359197
-0.936568872	-1.105381005	0.198649113
-2.304267052	0.265865365	-1.402092856
-1.736113013	-0.041820866	0.005151965
-1.268966978	0.313099657	1.565652861
-3.296650913	-0.031157619	8.229625737
-4.177266461	-0.334877752	1.168055779
-0.97368722	1.590847275	0.438516866
-2.187279852	9.584340538	-0.179981814
-1.738833673	0.643696373	1.224949206
-3.278236229	1.270186784	0.207677872
-5.115428735	-0.601814191	-0.089362117
-0.990319077	0.476971372	-0.186085357
0.412948605	-0.231125374	0.177715951
-1.217514973	-0.680526891	-0.238399349
-5.101765105	-0.593700902	1.180554277
1.12574998	0.070473567	-0.952333837
-1.96656372	0.953597397	2.253763744
2.553745012	1.163064584	0.074724087
-3.892294203	0.337109323	0.623817447
-4.520687895	2.386049877	0.091407372
-0.783745262	0.334060626	0.36650109
-2.357931211	-0.591471357	0.232418362
-0.434535279	2.809783119	1.364127361
-0.621541161	0.576741862	0.0128974
-2.97434561	0.688559525	-0.747869698
-3.368117501	-0.254723651	-1.199285488
-4.948978635	-1.283012015	-0.347398989
-4.268013621	-1.090259534	0.238073025
-3.960980367	0.153848124	0.423331286
-4.259154323	-0.90431838	-0.825580213
0.077308713	0.427724417	2.383344551
-2.956659635	0.035277607	-0.304041101
-4.208010717	-1.298485384	3.027635839
-0.13194821	5.177435717	-0.826681955
-4.283565723	0.426951334	-0.855674593
-4.311326637	3.562956958	0.773566752
-1.561663062	-0.304264886	0.18387537
-0.956234554	-0.954115033	-0.010346078
-3.378083501	1.394455855	0.544912798
-3.120054366	0.962641641	0.500357205
0.316832283	2.017485224	-0.742541178
-4.992062422	1.404853308	-0.662277976
-1.053407105	1.993486644	-0.40968808
-2.917141566	-0.944698985	-0.015822824
-4.031896412	-0.535174122	0.733045405
-1.037045795	-0.66574313	0.254014343
-2.078886317	-0.358650686	0.063660136
-4.958471302	0.57787521	1.563251102
0.491441315	0.839351743	0.061975656
-4.740196495	0.452694298	0.483810103
-2.081015372	0.049890993	0.329022296
-1.357465381	-0.285887788	0.845512658
-1.204838489	0.198547937	-0.641750988
-2.283364304	1.066956449	0.954015879
-2.6083134	1.582799073	1.897271553
-3.189504168	0.404693244	0.977617037
0.886612319	2.393476193	0.71664445
-4.637610536	0.731731701	0.119128762
-0.737053458	-0.306331103	0.067526096
-3.274084675	0.553713991	0.211160381
-1.700935982	0.398858498	-0.350108652
-4.629982085	0.259758032	0.466322606
-2.596816337	0.793444434	0.578827171
-3.693081587	0.847859518	-0.057561027
-3.416303059	-1.35679563	1.557490937
-2.962088541	2.283311956	-0.046555154
-3.910129582	1.517698012	-0.010055299
-5.067153196	0.713926237	-0.18218322
0.379247988	2.839021844	0.520271166
-0.173034668	1.204838489	-1.075004488
-1.631724447	0.032975598	0.459019956
-2.698987462	0.415818078	0.449316334
-3.709435573	1.50770592	0.528741333
-4.327965618	-0.204674064	2.998361661
-1.031089976	3.135383565	0.027400949
-5.102672448	-1.048086281	1.644196175
0.543141057	0.737053458	0.444404845
1.370219039	-0.072555893	0.036287957
-3.274084675	-0.286271658	0.298102182
-3.824434615	0.543598097	1.097941349
-1.940207913	1.727098751	0.039528396
-2.132798151	0.55904446	1.737378457
-2.635968758	1.44835662	0.4819156
-1.034505955	0.750676224	0.284269534
-4.868768519	-0.045483125	0.794318948
-4.418895143	-0.869469325	0.363466685
-3.270958315	0.160353007	0.714299757
-4.655128294	2.840146046	1.592841551
-4.358507363	1.811774761	0.997493969
-3.590626452	0.426473435	-0.445015758
-1.944913048	-0.37948973	-1.054758219
-2.235709245	0.904428911	1.297658872
-4.327401026	-0.11994362	-0.189910731
-4.419955587	0.749883619	-0.199187836
-4.355497367	-1.388227063	-0.870455888
-2.313940275	1.078738488	1.05610761
-2.521397872	-0.009069487	0.344640492
-1.499767237	0.333711054	1.43019023
-4.830348574	1.828272841	0.256517873
-0.664210129	0.257584318	-0.010303373
-2.973039008	1.410689938	0.803665783
-4.50619815	-0.806087503	-0.2246891
-3.536945008	0.445903005	-0.225704501
-0.754147434	-1.127982806	0.618374923
-4.598665871	-0.636784016	0.499271078
-4.077122012	-0.469830729	0.219979933
-3.899960812	1.086951255	0.497467831
-3.980353348	0.283972968	1.148670885
-4.251843946	-0.731134893	-0.512165531
-3.708047744	0.809158367	0.429246937
-2.158796128	-0.038518132	0.767063423
-3.123535968	-0.151057712	-1.004681263
-0.61422629	0.695285711	1.122862327
-3.806088434	0.123597935	0.058860166
-4.077866891	0.480394193	0.288395181
-4.234934166	1.191361026	-0.035150795
-3.514839453	0.115175692	0.759097291
-3.720141521	-0.687280739	-0.121284836
-4.456170296	-0.251538905	-0.220738222
-4.484754765	-0.192590657	-0.148416391
-2.865754331	0.62497753	0.253094481
-5.375945175	-0.818250544	-0.503945553
-1.184579273	-0.212420826	0.611680136
-3.987111648	0.317111296	-0.797858007
-4.141717658	0.384819631	0.387574839
-4.452809244	1.869002854	0.14635906
-0.642654027	-0.500070013	0.214899275
-1.913006948	-0.578707183	1.544340386
-3.394136748	-0.39912574	0.256980423
-3.539534628	-8.152516744	-0.497957343
-5.028923189	-1.477937883	-0.193260884
-1.489275378	0.936843838	-7.927929506
-3.135075287	0.139879785	-1.866370276
-1.610895088	-0.1909717	-0.163402995
-4.218953183	0.114041572	0.13588322
0.708447555	-1.465836201	0.206372644
-3.31012788	1.22845258	-0.781651701
-3.443674389	-0.099451765	-0.044145125
-4.184368091	0.005340706	-0.185502844
-3.987111648	-0.433316223	1.02663537
-2.334014236	0.854351825	0.429450801
-1.118737045	-0.022430511	-0.125506596
-5.085905111	-0.838153865	-0.785789867
-3.489466168	0.589713069	0.037803178
-3.209839467	1.198079208	-0.026916613
-3.869758957	0.368204592	-0.697811822
-3.772534485	3.724610415	0.299854103
-4.012610884	-0.573152436	1.325793235
-3.522890528	0.903291939	0.667370822
-1.84367907	6.23613764	1.753583058
-4.148906933	-0.109835769	-0.073955153
-3.044878605	0.110051991	0.332178326
-0.85912855	-0.126574973	0.549178843
-3.745478854	0.558332817	-0.181825029
-1.126926932	0.970804874	0.081369625
-5.321349407	-1.028578008	-0.064070979
-3.597739731	-0.099894875	-0.231144018
-2.060655271	-0.41855396	0.166885509
-2.448391988	0.125876058	0.162407054
-1.645735906	-0.022897982	-0.085624179
-3.112226775	0.468588494	-0.536840949
1.570310434	-0.064936225	0.774924479
-3.173644763	1.583468625	0.887296802
9.311537635	0.941246683	-1.465331816
-5.527346548	0.480796711	1.155416973
-2.931067315	0.185470755	0.947463872
-0.78494584	2.609946018	0.291107222
-3.652548795	-1.722946593	-0.299512705
-0.467704961	-0.66408466	-0.133951101
-4.606479574	0.663870899	3.405916714
-3.842108904	0.714368735	-0.337994308
-4.345441948	0.382885497	0.617258178
-3.509412525	-0.318658032	-0.16995095
-2.462882453	5.135138386	-0.036634294
-4.405116531	1.555795128	0.335864471
-1.497525921	1.557910937	0.313347064
-1.26914357	1.542059363	5.373289731
-2.519389482	-0.749880713	0.908655274
0.749948474	1.658852208	1.060883051
-2.896264988	2.826198552	1.367251014
-1.61560608	0.276292588	1.093762252
-2.847590261	1.093826119	2.982861443
-0.64045601	-0.557062646	0.25200313
-2.983583053	0.150999913	-0.965584436
-0.342569493	-0.134222145	-0.099985603
-2.995949656	0.201930483	-0.079694399
-2.995949656	0.624155142	-0.423638646
0.267942555	-0.925399173	0.212375163
0.217263069	0.321690753	0.333163893
-2.812411478	-0.331707979	0.146115659
-1.658003068	-1.100015126	0
-3.377830716	-0.129798774	0.389396323
-3.954653546	-0.885916349	-0.875280853
-1.903089943	-0.614788154	0.302863807
-0.395178546	-0.405190709	-0.170368529
-0.496642541	0.476618426	-0.171568787
-2.001570967	0.655350335	0.270127139
-2.983583053	0.119837986	1.251123367
0	0.119837986	1.578798535
-2.165697822	0.669856389	0.419432952
-1.73876999	-0.543157672	0.862833501
-2.458600698	0.446606115	1.125358733
0.145614307	0.152110373	0.135789418
-1.191125898	0.278010758	1.170832246
-1.938349915	-1.342185446	0.015211037
-1.719381613	0.945707272	0.945236579
-0.656312237	0.254953901	-0.335546361
-3.857812728	1.204358162	0.934031874
-2.837121817	-0.307933995	0.981572518
-2.079569627	0.363851592	1.489927624
-3.387564477	0.428708089	0.825822986
-1.938349915	-0.378997119	1.115811548
-2.165697822	-1.08159708	0.830621922
-0.954635982	-0.590064168	0.60639539
-4.077006633	1.799376789	-1.56078566
-3.196225032	-0.616099603	0.553185157
-3.906731446	-0.797335426	0.124812263
-1.449720818	0.110927846	-1.177434796
-1.541925005	0.730893173	0.151218788
-3.778046321	-0.065758171	-0.244041261
1.477029411	0.128429383	1.745193904
-1.827500582	-0.126034523	0.120556648
-3.267119038	-0.324479356	0.361937351
-2.521393567	-0.467403526	0.138637975
-0.905048106	-0.541424455	0.597042015
0.015028869	0.37290468	0.494897851
-3.017145507	-0.087677562	0.335683162
-4.045781146	0.049172693	1.431953972
-0.862033371	-0.726833757	0
-0.478447008	0.81325802	0.184397598
-1.187280659	-0.114216667	0.181708439
-0.27042657	-0.56731047	-0.530385665
-1.781821629	1.298356499	1.199275004
-0.862033371	0.100827618	0.398324372
-2.410831165	-0.07968583	1.000568311
-3.634498591	-0.026128431	0.680586424
-3.828266031	0.400807018	0.717172472
-1.125731233	0.204185819	0.770788707
-3.280098259	-0.961847623	1.163633279
-1.829814999	-0.893969039	-0.729235068
-0.054315767	0.228390871	-0.345663989
-3.084998519	-0.241588907	-0.124162366
-3.335811406	0	0.326272673
-0.511508911	1.019300147	0.419601787
-1.234011516	-1.593060125	0.628261609
-1.598192847	1.019300147	-0.457644964
-3.017145507	0.354004297	-0.766472324
-4.194329518	0.02922147	-0.416040876
-2.66910695	-0.169776843	0.153401862
-0.962800194	-0.082602241	0.569818669
-1.375893729	0.32947917	0.022636912
-3.178040681	0.195763604	0.495613444
-0.685300002	0.913093111	0.239266627
-2.768366995	0.143573324	1.701104974
-0.478447008	0.173716614	-0.209837936
-0.511508911	-0.82831545	0.532730949
-3.281235431	0.338597398	-0.135789418
-1.163633279	0.213190955	0.338597398
-0.649135501	0.249196649	0.351138043
-0.356158124	0.176287359	1.600104799
-1.829814999	0.347433228	0.691588872
-4.53338846	-0.695309253	0.775934208
0.612871935	-1.462023432	-0.049664947
-0.960284483	-0.704189919	-0.623157528
-0.524478359	0.447498682	0.147652725
-1.948736933	0.65042249	0.97636076
-0.686467446	0.075467985	1.350877479
-3.722466639	-0.263019709	0.62051454
-3.201167823	0.328372918	0.071732648
-2.017824494	0.527307999	1.213552087
-1.670098183	1.768173724	1.126521634
-1.885295643	0.406584006	-0.104010219
-3.281235431	0.243483901	1.665682864
-2.074259179	0.168080363	0.568129103
-0.038049858	0.955331492	0.917977365
-1.476256337	-0.478587479	2.241354654
-2.402340454	0.057905538	-0.378418006
-2.402340454	-0.309381664	0.613798702
-3.080009811	1.791471809	0.340951221
0.641029106	0.35566092	1.072525886
-1.278788205	-1.063525562	-0.426793104
-2.873970075	-0.27497515	-0.233101493
-3.145354558	1.830579855	0.071732648
-1.654105941	0.648870332	0
-1.184856029	-0.126664914	0.341510701
0.174474702	0.118001433	0.391509734
7.931423264	-0.244091273	-0.377604584
-4.547552161	-1.001041934	0.757967637
-0.57817438	0.243483901	0.133472258
-4.039559794	-0.228976663	0.521751217
-2.961731231	1.204912155	0.282853524
-0.080707103	0.888366645	1.902492877
-1.005655708	-0.70017963	1.646091137
-0.577372687	-0.712251692	-0.096576501
-0.57817438	-0.83070804	0.156936814
-3.65062022	-0.670166792	-0.217262103
-1.763016446	-0.23517944	0.13111959
0.730142264	0.579083522	0.426262735
-3.145354558	0.469266607	0.932967897
-0.757345657	0.422324921	0.88780169
-4.547552161	0.915037329	-0.199431213
-2.187845759	-0.149549745	0.328474939
-0.578756951	0.371051918	0.760211204
-1.734056286	-0.869087746	0.155602417
-1.532179837	-0.363423896	0.363804173
-4.205989118	0.207410161	0.57817438
0.080278845	1.274941134	0.474080367
0.275546384	-0.847424581	1.203315228
-1.683263646	0.546282113	-0.053804735
-3.156835077	0.128305042	1.179472745
-0.790987453	-0.710328524	1.5396605
-0.903326392	-0.89465904	0.08259634
-1.151780312	-0.228304288	-0.359920303
-1.997297665	-0.851832641	0.596127863
-0.991532789	0.266340507	0.167324269
-3.842026308	0.658021636	0.684875589
-1.336120988	-0.838770732	1.378120786
-1.598192847	-0.621682948	0.373909844
-1.01740042	-0.41180783	-0.215197943
-0.440082088	-0.013237071	-0.24485871
-0.866027927	-0.51072725	0.820698395
-1.763016446	-0.334495187	0.53075577
-0.396865305	0.050099343	0.481673069
-4.266558434	-0.091339888	2.191846239
-2.587863033	0.615648334	-0.026097111
-3.36136837	-0.258592052	1.191999967
-0.449982828	1.158110759	0.623663184
-1.107232092	-0.333132304	1.019137468
-0.67170424	-0.013238854	0.249849228
-1.496436778	0.985566097	0.781092396
3.276363527	0.604037216	0.933235154
-0.812897144	0.385190298	-0.022793857
0.025049671	-0.919251239	0.483957041
-1.102508322	0.416919873	0.427558716
0.047289412	0.131663584	0.277946582
-0.757345657	1.088624113	-0.083785917
-2.137471	0.384901301	0.67170424
-2.443586156	-0.253671431	1.003492677
-1.336120988	0.70553832	0.291722146
-4.406274314	-0.610737195	1.23469206
-1.832118	0.012323157	-0.120427053
-1.227257671	0.089042871	0.295755775
-1.496436778	-1.16048203	1.146426961
-0.970064729	-0.247670336	-1.184165336
-3.646501806	0.938069714	0.553616046
-0.578474335	0	0.567474272
-1.107232092	1.834763575	1.276776334
-3.926523326	0.652982951	1.834763575
-1.764627298	-0.263021549	1.199356441
-3.637400593	1.081706278	1.853675677
-1.503913285	-1.465971769	0.364035767
-1.502275811	0.91874719	-0.063052549
-2.071202781	0.040713733	1.825078878
-3.123237736	-0.263380544	-0.020356867
-1.687824559	-0.940629175	1.199844699
0.174474702	-0.721026706	0.448936652
-3.603735849	0.305353	0.300427794
-1.79832945	0.950848286	0.284996133
-0.122051116	0.068643889	0.165845631
-1.576001569	1.766903614	1.510165556
-3.450581105	0.180818271	1.16927445
-0.767812263	-0.17488759	-0.361636543
-2.344121612	-0.320514553	0.605380118
-3.165887354	-1.380232442	0.495340673
-1.687824559	0.407221684	-0.618724888
-1.901554059	0.585196941	1.011884185
-1.475277168	0.314454596	0.091795599
-0.339744785	0.347634072	0.697268887
-2.133014771	-0.389219314	1.30362777
-0.431895235	0.240249057	-0.361417935
-0.593220506	0.220630661	0.744772075
-0.763594217	-0.024924957	0.364040591
-2.18194204	0.252261509	0.884835991
-0.361788823	0.861018343	0.528547925
-0.291715574	0.827235343	0.588544184
-2.802058883	0.650413346	0.176296057
-2.436315275	-0.77340611	1.050667712
-0.315902671	0.553831796	-0.178478333
-3.733945823	-0.077278735	1.397166576
-3.226981061	0.194491373	-0.090158524
-3.306494235	0.209599128	0.605084272
-2.028601461	0.537504085	0.341977525
-0.126810634	-1.500539465	0.43457777
-1.177102103	-1.029216918	-0.311432719
-0.291715574	-1.974378216	0.044748562
-1.902268513	1.746082999	-0.555293873
-0.611895288	0.934548146	0.682763224
-1.36503151	0.893126534	0.421686358
-3.551087801	-2.336552817	1.08531832
-2.050790843	-0.201471115	-1.040142867
-2.849330526	0.925879867	-0.067157038
-2.893905059	-0.280205888	1.433211301
-1.030041769	-0.157181631	0.782241438
-0.511508911	1.306688321	0.5108403
-0.318587232	-0.122759863	2.139522636
-1.829357953	0.245211327	0.132989851
-2.008731661	0.158893316	-0.147126796
-0.611895288	-0.939719794	0.431281857
-0.070797163	1.314219297	0.149161872
-3.087501574	-0.964837789	1.04906979
-0.540916344	0.913196581	0.067538645
5.950630089	-0.397488943	1.471261158
-2.477052398	1.151802894	0.738193751
-0.603086918	0	1.295778256
-3.632555999	0.199895671	1.462533761
0	-0.177735206	0.31748136
1.8182623	0.636398696	0.246094901
-2.843357246	-1.098612106	1.735632808
-1.828930049	1.726273706	-0.495715218
-0.258597926	0.314774715	1.068191464
-3.033867128	1.201204921	1.573873573
-3.496949249	0.758197735	0.396728231
-2.559021521	1.199794682	1.230840479
-2.174345891	0.659364743	1.367765937
-1.847520368	1.303116648	1.046610703
-3.30159401	7.682602099	1.745684566
-2.050790843	0.527719859	6.115119051
-2.580808832	0.918989589	0
-2.515375426	0.127458105	1.823619965
-0.286976404	1.265774968	-0.08497207
-0.144226189	1.41699062	2.452439
0.139414437	-1.052042181	2.106676321
-2.06049035	0.14167768	0.710839311
-1.040103434	1.139416161	-0.012879789
-1.160902125	-0.011814018	1.057048728
-1.256893161	-0.469153945	0.437118656
-4.068082555	0.301264792	1.251077188
-0.692403415	0.302872192	0.877597438
-1.02755054	0.687362575	0.666318821
-3.49920883	-0.847660215	0.067609434
-2.300061374	-0.169790055	-0.095703573
-0.888436631	-0.542966502	-0.362218783
1.802458632	-0.299453639	-0.709180737
-3.560113956	-1.08169642	0.611384514
-4.872581591	2.016147237	-0.259607141
-2.349216576	-0.361254802	2.488011485
-0.770494066	0.708476252	0.521812491
-8.541963125	-0.14157343	1.597840058
-2.454488504	0.418964387	0.651237777
-1.295910451	0.062465759	0.418964387
-1.235136507	0.757724492	0.406027434
-2.633189322	1.069067733	1.619962706
-0.4388909	0.400236304	0.902998959
-2.893905059	1.036509403	0.205835814
-0.430993773	-0.645656823	1.443709525
-1.21497203	-0.398025163	0.255572493
-3.033867128	-0.310164331	0.132675054
-2.516597711	-0.347517245	-0.170090117
